Estacion,Material,Registros Validados,Registros Preliminares,Registros No Validados,Fecha
Las_Encinas_Temuco,co,,1.0454164166666668,,2004-12-14
Las_Encinas_Temuco,co,,0.7891659999999999,,2004-12-15
Las_Encinas_Temuco,co,,1.0079164999999997,,2004-12-16
Las_Encinas_Temuco,co,,0.9562493333333332,,2004-12-17
Las_Encinas_Temuco,co,,0.7333326666666665,,2004-12-18
Las_Encinas_Temuco,co,,0.7645821249999999,,2004-12-19
Las_Encinas_Temuco,co,,0.8349995833333334,,2004-12-20
Las_Encinas_Temuco,co,,0.8879158333333335,,2004-12-21
Las_Encinas_Temuco,co,,0.6862491249999999,,2004-12-22
Las_Encinas_Temuco,co,,0.703749375,,2004-12-23
Las_Encinas_Temuco,co,,0.2408333083333333,,2004-12-24
Las_Encinas_Temuco,co,,1.0870830833333336,,2004-12-25
Las_Encinas_Temuco,co,,1.4645833333333333,,2004-12-26
Las_Encinas_Temuco,co,,0.8404159999999999,,2004-12-27
Las_Encinas_Temuco,co,,0.43333314166666664,,2004-12-28
Las_Encinas_Temuco,co,,0.8620822916666668,,2004-12-29
Las_Encinas_Temuco,co,,0.9424994583333334,,2004-12-30
Las_Encinas_Temuco,co,,1.0552080000000001,,2004-12-31
Las_Encinas_Temuco,co,,1.2242916666666666,,2005-01-01
Las_Encinas_Temuco,co,,0.7947077083333333,,2005-01-02
Las_Encinas_Temuco,co,,0.39895808333333344,,2005-01-03
Las_Encinas_Temuco,co,,0.7802915416666666,,2005-01-04
Las_Encinas_Temuco,co,,0.5823330000000001,,2005-01-05
Las_Encinas_Temuco,co,,0.40787458333333326,,2005-01-06
Las_Encinas_Temuco,co,,0.66037475,,2005-01-07
Las_Encinas_Temuco,co,,1.0275829166666668,,2005-01-08
Las_Encinas_Temuco,co,,0.6211243333333333,,2005-01-09
Las_Encinas_Temuco,co,,0.5417494999999999,,2005-01-10
Las_Encinas_Temuco,co,,0.6782079583333332,,2005-01-11
Las_Encinas_Temuco,co,,0.5361661666666667,,2005-01-12
Las_Encinas_Temuco,co,,0.5342914083333333,,2005-01-13
Las_Encinas_Temuco,co,,0.6423039565217391,,2005-01-14
Las_Encinas_Temuco,co,,0.8821662083333334,,2005-01-15
Las_Encinas_Temuco,co,,0.9700831666666668,,2005-01-16
Las_Encinas_Temuco,co,,0.77699975,,2005-01-17
Las_Encinas_Temuco,co,,0.7497915000000002,,2005-01-18
Las_Encinas_Temuco,co,,1.0314579166666669,,2005-01-19
Las_Encinas_Temuco,co,,0.8567079583333332,,2005-01-20
Las_Encinas_Temuco,co,,0.78645825,,2005-01-21
Las_Encinas_Temuco,co,,1.029208,,2005-01-22
Las_Encinas_Temuco,co,,0.7550828333333334,,2005-01-23
Las_Encinas_Temuco,co,,0.4181247916666668,,2005-01-24
Las_Encinas_Temuco,co,,0.7544162500000001,,2005-01-25
Las_Encinas_Temuco,co,,0.7463474782608697,0.987,2005-01-26
Las_Encinas_Temuco,co,,0.9216659999999998,,2005-01-27
Las_Encinas_Temuco,co,,1.1364577083333331,,2005-01-28
Las_Encinas_Temuco,co,,0.46074991666666665,,2005-01-29
Las_Encinas_Temuco,co,,0.6494995416666668,,2005-01-30
Las_Encinas_Temuco,co,,1.13762475,,2005-01-31
Las_Encinas_Temuco,co,,1.06462475,,2005-02-01
Las_Encinas_Temuco,co,,0.9177500000000002,,2005-02-02
Las_Encinas_Temuco,co,,0.9287914166666665,,2005-02-03
Las_Encinas_Temuco,co,,0.7104283333333333,,2005-02-04
Las_Encinas_Temuco,co,,0.6759159166666667,,2005-02-05
Las_Encinas_Temuco,co,,0.4608329166666667,,2005-02-06
Las_Encinas_Temuco,co,,0.3918331666666666,,2005-02-07
Las_Encinas_Temuco,co,,0.404624825,,2005-02-08
Las_Encinas_Temuco,co,,0.44280914285714296,0.0,2005-02-09
Las_Encinas_Temuco,co,,1.1252270909090907,0.548,2005-02-10
Las_Encinas_Temuco,co,,1.2477083333333334,,2005-02-11
Las_Encinas_Temuco,co,,0.5963325416666666,,2005-02-12
Las_Encinas_Temuco,co,,0.42733324999999983,,2005-02-13
Las_Encinas_Temuco,co,,0.4068331666666667,,2005-02-14
Las_Encinas_Temuco,co,,0.5604575416666665,,2005-02-15
Las_Encinas_Temuco,co,,0.5239994083333334,,2005-02-16
Las_Encinas_Temuco,co,,0.5936657916666667,,2005-02-17
Las_Encinas_Temuco,co,,0.5693746666666667,,2005-02-18
Las_Encinas_Temuco,co,,0.44799966666666663,,2005-02-19
Las_Encinas_Temuco,co,,0.5166662499999999,,2005-02-20
Las_Encinas_Temuco,co,,0.47049962083333335,,2005-02-21
Las_Encinas_Temuco,co,,0.5141243748333332,,2005-02-22
Las_Encinas_Temuco,co,,0.048916665833333324,,2005-02-23
Las_Encinas_Temuco,co,,0.5764163333333332,,2005-02-24
Las_Encinas_Temuco,co,,0.6803321666666667,,2005-02-25
Las_Encinas_Temuco,co,,0.642166,,2005-02-26
Las_Encinas_Temuco,co,,0.7296245000000002,,2005-02-27
Las_Encinas_Temuco,co,,0.41691632916666665,,2005-02-28
Las_Encinas_Temuco,co,,0.6118329583333333,,2005-03-01
Las_Encinas_Temuco,co,,0.5611664583333335,,2005-03-02
Las_Encinas_Temuco,co,,1.1816666666666669,,2005-03-03
Las_Encinas_Temuco,co,,0.27204149166666663,,2005-03-04
Las_Encinas_Temuco,co,,0.0,,2005-03-05
Las_Encinas_Temuco,co,,0.6695829166666667,,2005-03-06
Las_Encinas_Temuco,co,,0.501583125,,2005-03-07
Las_Encinas_Temuco,co,,0.48895804166666657,,2005-03-08
Las_Encinas_Temuco,co,,0.4856248291666667,,2005-03-09
Las_Encinas_Temuco,co,,1.214458083333333,,2005-03-10
Las_Encinas_Temuco,co,,1.2761665416666668,,2005-03-11
Las_Encinas_Temuco,co,,0.9273477391304349,,2005-03-12
Las_Encinas_Temuco,co,,0.6538749999999999,,2005-03-13
Las_Encinas_Temuco,co,,0.4880829583333334,,2005-03-14
Las_Encinas_Temuco,co,,0.7032495416666668,,2005-03-15
Las_Encinas_Temuco,co,,0.6267496666666666,,2005-03-16
Las_Encinas_Temuco,co,,0.22287491625000003,,2005-03-17
Las_Encinas_Temuco,co,,0.7310825833333333,,2005-03-18
Las_Encinas_Temuco,co,,0.6449582500000001,,2005-03-19
Las_Encinas_Temuco,co,,0.5229992495833333,,2005-03-20
Las_Encinas_Temuco,co,,0.17237496666666666,,2005-03-21
Las_Encinas_Temuco,co,,0.7884991666666669,,2005-03-22
Las_Encinas_Temuco,co,,0.5117081208333334,,2005-03-23
Las_Encinas_Temuco,co,,0.8372082416666667,,2005-03-24
Las_Encinas_Temuco,co,,1.9613749999999996,,2005-03-25
Las_Encinas_Temuco,co,,0.4007080416666666,,2005-03-26
Las_Encinas_Temuco,co,,0.4430829166666667,,2005-03-27
Las_Encinas_Temuco,co,,0.9767077083333332,,2005-03-28
Las_Encinas_Temuco,co,,0.9163330416666665,,2005-03-29
Las_Encinas_Temuco,co,,0.8873329166666668,,2005-03-30
Las_Encinas_Temuco,co,,0.6943326666666666,,2005-03-31
Las_Encinas_Temuco,co,,1.3422082499999997,,2005-04-01
Las_Encinas_Temuco,co,,1.5723333333333336,,2005-04-02
Las_Encinas_Temuco,co,,0.8670832041666667,,2005-04-03
Las_Encinas_Temuco,co,,1.5270416666666666,,2005-04-04
Las_Encinas_Temuco,co,,0.818666125,,2005-04-05
Las_Encinas_Temuco,co,,0.18620832900000003,,2005-04-06
Las_Encinas_Temuco,co,,1.0157076662499998,,2005-04-07
Las_Encinas_Temuco,co,,0.850583,,2005-04-08
Las_Encinas_Temuco,co,,1.1499582499999998,,2005-04-09
Las_Encinas_Temuco,co,,0.7384579166666666,,2005-04-10
Las_Encinas_Temuco,co,,1.1222499166666664,,2005-04-11
Las_Encinas_Temuco,co,,1.628227181818182,1.245,2005-04-12
Las_Encinas_Temuco,co,,1.356416375,,2005-04-13
Las_Encinas_Temuco,co,,0.6398748331666667,,2005-04-14
Las_Encinas_Temuco,co,,1.4887915000000003,,2005-04-15
Las_Encinas_Temuco,co,,1.3162081666666665,,2005-04-16
Las_Encinas_Temuco,co,,1.3041665833333334,,2005-04-17
Las_Encinas_Temuco,co,,1.1224996583333333,,2005-04-18
Las_Encinas_Temuco,co,,2.0350411666666663,,2005-04-19
Las_Encinas_Temuco,co,,2.002249958333334,,2005-04-20
Las_Encinas_Temuco,co,,2.2147078333333337,,2005-04-21
Las_Encinas_Temuco,co,,1.0890416666666665,,2005-04-22
Las_Encinas_Temuco,co,,1.2506247916666668,,2005-04-23
Las_Encinas_Temuco,co,,1.7424576666666667,,2005-04-24
Las_Encinas_Temuco,co,,2.0879583333333334,,2005-04-25
